Date,Open,High,Low,Close,Adj Close,Volume
2020-06-19,63101.000000,63592.949219,62700.000000,62949.300781,62683.628906,7143
2020-06-22,63200.000000,65200.000000,63200.000000,64762.750000,64489.425781,11458
2020-06-23,65010.000000,65650.546875,64155.699219,64532.648438,64260.292969,8282
2020-06-24,65032.648438,65870.000000,63586.398438,64128.101563,63857.453125,9738
2020-06-25,64160.000000,65500.000000,63870.000000,64809.648438,64536.128906,7199
2020-06-26,65009.648438,67000.000000,65009.648438,66457.703125,66177.234375,15913
2020-06-29,66400.000000,66800.796875,64830.050781,65196.898438,64921.738281,19328
2020-06-30,66480.000000,67725.000000,65750.000000,67274.500000,66990.570313,24297
2020-07-01,66800.000000,66800.000000,65600.000000,65836.796875,65558.945313,13670
2020-07-02,66400.000000,66800.000000,65800.000000,66092.851563,65813.906250,9523
2020-07-03,66301.000000,66599.953125,65815.453125,66140.250000,65861.109375,8136
2020-07-06,66601.000000,67550.000000,66350.000000,67333.546875,67049.367188,10688
2020-07-07,67333.546875,67510.000000,65600.000000,66858.796875,66576.632813,11291
2020-07-08,67000.000000,67448.648438,65000.699219,65287.199219,65011.656250,16872
2020-07-09,65944.898438,66200.000000,65050.000000,65335.851563,65060.105469,11634
2020-07-10,65799.000000,65799.000000,64515.000000,64867.250000,64593.484375,12530
2020-07-13,65100.000000,65698.898438,64350.000000,64673.449219,64400.503906,8442
2020-07-14,64800.000000,64890.000000,63610.148438,64396.000000,64124.218750,10422
2020-07-15,64677.000000,65199.949219,63460.000000,63675.351563,63406.613281,12777
2020-07-16,64000.000000,64132.750000,62431.351563,63537.949219,63269.792969,11199
2020-07-17,63998.949219,65870.851563,63382.699219,65360.550781,65084.710938,13834
2020-07-20,65500.000000,65849.500000,64720.101563,65042.800781,64768.296875,10937
2020-07-21,65800.000000,65900.000000,65250.250000,65621.101563,65344.164063,10307
2020-07-22,65590.000000,65590.000000,64255.800781,64407.750000,64135.925781,14416
2020-07-23,64793.550781,64793.550781,63100.000000,63357.351563,63089.957031,13509
2020-07-24,63199.000000,63800.000000,62700.000000,62976.500000,62710.714844,15917
2020-07-27,63580.000000,63580.000000,61605.000000,61931.601563,61670.222656,14479
2020-07-28,62199.800781,63000.000000,62006.000000,62204.898438,61942.371094,14267
2020-07-29,62400.000000,62800.000000,61550.000000,61815.101563,61554.214844,9789
2020-07-30,62000.000000,62399.898438,60700.699219,61043.148438,60785.531250,12271
2020-07-31,61200.000000,61600.000000,60602.000000,61048.550781,60790.906250,11425
2020-08-03,61000.000000,61800.000000,60802.250000,60974.648438,60717.304688,9152
2020-08-04,61500.000000,61700.000000,61004.148438,61270.101563,61011.519531,15026
2020-08-05,61400.000000,61900.000000,61150.000000,61519.050781,61259.410156,9425
2020-08-06,61500.000000,61850.000000,61100.000000,61345.800781,61086.894531,4610
2020-08-07,61250.000000,63260.000000,61250.000000,62702.800781,62438.171875,29581
2020-08-10,62798.000000,63550.000000,61700.000000,61863.000000,61601.910156,9740
2020-08-11,62200.000000,62490.000000,61390.000000,61460.449219,61201.058594,9749
2020-08-12,61640.000000,61899.851563,61350.000000,61634.750000,61374.621094,11449
2020-08-13,61900.000000,64352.250000,61400.000000,63976.500000,63706.496094,29507
2020-08-14,64000.000000,64600.000000,61200.000000,61433.750000,61174.472656,49738
2020-08-17,62199.000000,62282.148438,59940.398438,60148.050781,59894.199219,32399
2020-08-18,60700.000000,60879.949219,60000.000000,60205.500000,59951.410156,21461
2020-08-19,60580.000000,60720.000000,59604.101563,59837.800781,59585.261719,25319
2020-08-20,59998.351563,60300.000000,59235.648438,59507.300781,59256.152344,27828
2020-08-21,59990.000000,60150.000000,59325.101563,59627.148438,59375.496094,31493
2020-08-24,60000.000000,60537.500000,59505.050781,59598.550781,59347.019531,22258
2020-08-25,59947.000000,60150.000000,59067.250000,59286.398438,59036.187500,23315
2020-08-26,59250.000000,59746.250000,59250.000000,59336.750000,59086.324219,19075
2020-08-27,59786.000000,59799.000000,59100.000000,59316.550781,59066.214844,12994
2020-08-28,59400.000000,59999.000000,59151.000000,59579.851563,59328.398438,16940
2020-08-31,59999.000000,59999.000000,57520.050781,57987.449219,57742.714844,17715
2020-09-01,58500.000000,58698.949219,57600.000000,58345.300781,58099.058594,14263
2020-09-02,58410.000000,59099.851563,58000.000000,58586.750000,58339.492188,12907
2020-09-03,58741.000000,58998.000000,58304.449219,58492.101563,58245.242188,8086
2020-09-04,58250.000000,58800.000000,57565.449219,58425.398438,58178.820313,11067
2020-09-07,58425.398438,58854.949219,58000.000000,58374.199219,58127.835938,12599
2020-09-08,58500.000000,58500.000000,58050.000000,58212.648438,57966.968750,9805
2020-09-09,58200.000000,59054.949219,57867.000000,58763.550781,58515.535156,12863
2020-09-10,58865.000000,59399.000000,58700.000000,59134.050781,58884.476563,9822
2020-09-11,59100.000000,59400.000000,58445.898438,59226.699219,58976.738281,14081
2020-09-14,59230.050781,59800.000000,58199.851563,58519.851563,58365.511719,17430
2020-09-15,58600.000000,59400.000000,58200.000000,58408.449219,58254.402344,40617
2020-09-16,58600.000000,59850.000000,58508.449219,59573.949219,59416.828125,23565
2020-09-17,59310.000000,59778.000000,59154.550781,59530.851563,59373.835938,12214
2020-09-18,59600.851563,59970.000000,58530.750000,58950.601563,58795.121094,17210
2020-09-21,58950.601563,59079.898438,57866.000000,58159.250000,58005.851563,23226
2020-09-22,58160.000000,58350.250000,57400.000000,57709.550781,57557.343750,9817
2020-09-23,58000.000000,58320.000000,56800.000000,57211.500000,57060.605469,11256
2020-09-24,56999.550781,57098.101563,55300.000000,55618.851563,55472.156250,10032
2020-09-25,55910.000000,58000.000000,55701.050781,57461.449219,57309.894531,12635
